seiseki_id,kyouka_id,tokuten,hyoutei
360,34,0,
360,35,0,
360,36,0,
360,37,0,
360,38,0,
360,39,0,
360,40,0,
360,41,0,
361,1,0,
361,2,0,
361,3,0,
361,4,0,
361,5,0,
361,6,0,
361,7,0,
361,8,0,
361,9,0,
362,1,0,
362,2,0,
362,3,0,
362,4,0,
362,5,0,
362,6,0,
362,7,0,
362,8,0,
362,9,0,
363,1,0,
363,2,0,
363,3,0,
363,4,0,
363,5,0,
363,6,0,
363,7,0,
363,8,0,
363,9,0,
364,10,0,
364,11,0,
364,12,0,
364,13,0,
364,14,0,
364,15,0,
364,16,0,
364,17,0,
364,18,0,
364,19,0,
364,20,0,
364,21,0,
364,22,0,
364,23,0,
364,24,0,
364,25,0,
364,26,0,
365,10,0,
365,11,0,
365,12,0,
365,13,0,
365,14,0,
365,15,0,
365,16,0,
365,17,0,
365,18,0,
365,19,0,
365,20,0,
365,21,0,
365,22,0,
365,23,0,
365,24,0,
365,25,0,
365,26,0,
366,10,0,
366,11,0,
366,12,0,
366,13,0,
366,14,0,
366,15,0,
366,16,0,
366,17,0,
366,18,0,
366,19,0,
366,20,0,
366,21,0,
366,22,0,
366,23,0,
366,24,0,
366,25,0,
366,26,0,
367,27,0,
367,28,0,
367,29,0,
367,30,0,
367,31,0,
367,32,0,
367,33,0,
367,34,0,
367,35,0,
367,36,0,
367,37,0,
367,38,0,
367,39,0,
367,40,0,
367,41,0,
368,27,0,
368,28,0,
368,29,0,
368,30,0,
368,31,0,
368,32,0,
368,33,0,
368,34,0,
368,35,0,
368,36,0,
368,37,0,
368,38,0,
368,39,0,
368,40,0,
368,41,0,
369,27,0,
369,28,0,
369,29,0,
369,30,0,
369,31,0,
369,32,0,
369,33,0,
369,34,0,
369,35,0,
369,36,0,
369,37,0,
369,38,0,
369,39,0,
369,40,0,
369,41,0,
370,1,0,
370,2,0,
370,3,0,
370,4,0,
370,5,0,
370,6,0,
370,7,0,
370,8,0,
370,9,0,
371,1,0,
371,2,0,
371,3,0,
371,4,0,
371,5,0,
371,6,0,
371,7,0,
371,8,0,
371,9,0,
372,1,0,
372,2,0,
372,3,0,
372,4,0,
372,5,0,
372,6,0,
372,7,0,
372,8,0,
372,9,0,
373,10,0,
373,11,0,
373,12,0,
373,13,0,
373,14,0,
373,15,0,
373,16,0,
373,17,0,
373,18,0,
373,19,0,
373,20,0,
373,21,0,
373,22,0,
373,23,0,
373,24,0,
373,25,0,
373,26,0,
374,10,0,
374,11,0,
374,12,0,
374,13,0,
374,14,0,
374,15,0,
374,16,0,
374,17,0,
374,18,0,
374,19,0,
374,20,0,
374,21,0,
374,22,0,
374,23,0,
374,24,0,
374,25,0,
374,26,0,
375,10,0,
375,11,0,
375,12,0,
375,13,0,
375,14,0,
375,15,0,
375,16,0,
375,17,0,
375,18,0,
375,19,0,
375,20,0,
375,21,0,
375,22,0,
375,23,0,
375,24,0,
375,25,0,
375,26,0,
376,27,0,
376,28,0,
376,29,0,
376,30,0,
376,31,0,
376,32,0,
376,33,0,
376,34,0,
376,35,0,
376,36,0,
376,37,0,
376,38,0,
376,39,0,
376,40,0,
376,41,0,
377,27,0,
377,28,0,
377,29,0,
377,30,0,
377,31,0,
377,32,0,
377,33,0,
377,34,0,
377,35,0,
377,36,0,
377,37,0,
377,38,0,
377,39,0,
377,40,0,
377,41,0,
378,27,0,
378,28,0,
378,29,0,
378,30,0,
378,31,0,
378,32,0,
378,33,0,
378,34,0,
378,35,0,
378,36,0,
378,37,0,
378,38,0,
378,39,0,
378,40,0,
378,41,0,
379,1,0,
379,2,0,
379,3,0,
379,4,0,
379,5,0,
379,6,0,
379,7,0,
379,8,0,
379,9,0,
380,1,0,
380,2,0,
380,3,0,
380,4,0,
380,5,0,
380,6,0,
380,7,0,
380,8,0,
380,9,0,
381,1,0,
381,2,0,
381,3,0,
381,4,0,
381,5,0,
381,6,0,
381,7,0,
381,8,0,
381,9,0,
382,10,0,
382,11,0,
382,12,0,
382,13,0,
382,14,0,
382,15,0,
382,16,0,
382,17,0,
382,18,0,
382,19,0,
382,20,0,
382,21,0,
382,22,0,
382,23,0,
382,24,0,
382,25,0,
382,26,0,
383,10,0,
383,11,0,
383,12,0,
383,13,0,
383,14,0,
383,15,0,
383,16,0,
383,17,0,
383,18,0,
383,19,0,
383,20,0,
383,21,0,
383,22,0,
383,23,0,
383,24,0,
383,25,0,
383,26,0,
384,10,0,
384,11,0,
384,12,0,
384,13,0,
384,14,0,
384,15,0,
384,16,0,
384,17,0,
384,18,0,
384,19,0,
384,20,0,
384,21,0,
384,22,0,
384,23,0,
384,24,0,
384,25,0,
384,26,0,
385,27,0,
385,28,0,
385,29,0,
385,30,0,
385,31,0,
385,32,0,
385,33,0,
385,34,0,
385,35,0,
385,36,0,
385,37,0,
385,38,0,
385,39,0,
385,40,0,
385,41,0,
386,27,0,
386,28,0,
386,29,0,
386,30,0,
386,31,0,
386,32,0,
386,33,0,
386,34,0,
386,35,0,
386,36,0,
386,37,0,
386,38,0,
386,39,0,
386,40,0,
386,41,0,
387,27,0,
387,28,0,
387,29,0,
387,30,0,
387,31,0,
387,32,0,
387,33,0,
387,34,0,
387,35,0,
387,36,0,
387,37,0,
387,38,0,
387,39,0,
387,40,0,
387,41,0,
388,1,0,
388,2,0,
388,3,0,
388,4,0,
388,5,0,
388,6,0,
388,7,0,
388,8,0,
388,9,0,
389,1,0,
389,2,0,
389,3,0,
389,4,0,
389,5,0,
389,6,0,
389,7,0,
389,8,0,
389,9,0,
390,1,0,
390,2,0,
390,3,0,
390,4,0,
390,5,0,
390,6,0,
390,7,0,
390,8,0,
390,9,0,
391,10,0,
391,11,0,
391,12,0,
391,13,0,
391,14,0,
391,15,0,
391,16,0,
391,17,0,
391,18,0,
391,19,0,
391,20,0,
391,21,0,
391,22,0,
391,23,0,
391,24,0,
391,25,0,
391,26,0,
392,10,0,
392,11,0,
392,12,0,
392,13,0,
392,14,0,
392,15,0,
392,16,0,
392,17,0,
392,18,0,
392,19,0,
392,20,0,
392,21,0,
392,22,0,
392,23,0,
392,24,0,
392,25,0,
392,26,0,
393,10,0,
393,11,0,
393,12,0,
393,13,0,
393,14,0,
393,15,0,
393,16,0,
393,17,0,
393,18,0,
393,19,0,
393,20,0,
393,21,0,
393,22,0,
393,23,0,
393,24,0,
393,25,0,
393,26,0,
394,27,0,
394,28,0,
394,29,0,
394,30,0,
394,31,0,
394,32,0,
394,33,0,
394,34,0,
394,35,0,
394,36,0,
394,37,0,
394,38,0,
394,39,0,
394,40,0,
394,41,0,
395,27,0,
395,28,0,
395,29,0,
395,30,0,
395,31,0,
395,32,0,
395,33,0,
395,34,0,
395,35,0,
395,36,0,
395,37,0,
395,38,0,
395,39,0,
395,40,0,
395,41,0,
396,27,0,
396,28,0,
396,29,0,
396,30,0,
396,31,0,
396,32,0,
396,33,0,
396,34,0,
396,35,0,
396,36,0,
396,37,0,
396,38,0,
396,39,0,
396,40,0,
396,41,0,
397,1,0,
397,2,0,
397,3,0,
397,4,0,
397,5,0,
397,6,0,
397,7,0,
397,8,0,
397,9,0,
398,1,0,
398,2,0,
398,3,0,
398,4,0,
398,5,0,
398,6,0,
398,7,0,
398,8,0,
398,9,0,
399,1,0,
399,2,0,
399,3,0,
399,4,0,
399,5,0,
399,6,0,
399,7,0,
399,8,0,
399,9,0,
400,10,0,
400,11,0,
400,12,0,
400,13,0,
400,14,0,
400,15,0,
400,16,0,
400,17,0,
400,18,0,
400,19,0,
400,20,0,
400,21,0,
400,22,0,
400,23,0,
400,24,0,
400,25,0,
400,26,0,
401,10,0,
401,11,0,
401,12,0,
401,13,0,
401,14,0,
401,15,0,
401,16,0,
401,17,0,
401,18,0,
401,19,0,
401,20,0,
401,21,0,
401,22,0,
401,23,0,
401,24,0,
401,25,0,
401,26,0,
402,10,0,
402,11,0,
402,12,0,
402,13,0,
402,14,0,
402,15,0,
402,16,0,
402,17,0,
402,18,0,
402,19,0,
402,20,0,
402,21,0,
402,22,0,
402,23,0,
402,24,0,
402,25,0,
402,26,0,
403,27,0,
403,28,0,
403,29,0,
403,30,0,
403,31,0,
403,32,0,
403,33,0,
403,34,0,
403,35,0,
403,36,0,
403,37,0,
403,38,0,
403,39,0,
403,40,0,
403,41,0,
404,27,0,
404,28,0,
404,29,0,
404,30,0,
404,31,0,
404,32,0,
404,33,0,
404,34,0,
404,35,0,
404,36,0,
404,37,0,
404,38,0,
404,39,0,
404,40,0,
404,41,0,
405,27,0,
405,28,0,
405,29,0,
405,30,0,
405,31,0,
405,32,0,
405,33,0,
405,34,0,
405,35,0,
405,36,0,
405,37,0,
405,38,0,
405,39,0,
405,40,0,
405,41,0,
406,1,0,
406,2,0,
406,3,0,
406,4,0,
406,5,0,
406,6,0,
406,7,0,
406,8,0,
406,9,0,
407,1,0,
407,2,0,
407,3,0,
407,4,0,
407,5,0,
407,6,0,
407,7,0,
407,8,0,
407,9,0,
408,1,0,
408,2,0,
408,3,0,
408,4,0,
408,5,0,
408,6,0,
408,7,0,
408,8,0,
408,9,0,
409,10,0,
409,11,0,
409,12,0,
409,13,0,
409,14,0,
409,15,0,
409,16,0,
409,17,0,
409,18,0,
409,19,0,
409,20,0,
409,21,0,
409,22,0,
409,23,0,
409,24,0,
409,25,0,
409,26,0,
410,10,0,
410,11,0,
410,12,0,
410,13,0,
410,14,0,
410,15,0,
410,16,0,
410,17,0,
410,18,0,
410,19,0,
410,20,0,
410,21,0,
410,22,0,
410,23,0,
410,24,0,
410,25,0,
410,26,0,
411,10,0,
411,11,0,
411,12,0,
411,13,0,
411,14,0,
411,15,0,
411,16,0,
411,17,0,
411,18,0,
411,19,0,
411,20,0,
411,21,0,
411,22,0,
411,23,0,
411,24,0,
411,25,0,
411,26,0,
412,27,0,
412,28,0,
412,29,0,
412,30,0,
412,31,0,
412,32,0,
412,33,0,
412,34,0,
412,35,0,
412,36,0,
412,37,0,
412,38,0,
412,39,0,
412,40,0,
412,41,0,
413,27,0,
413,28,0,
413,29,0,
413,30,0,
413,31,0,
413,32,0,
413,33,0,
413,34,0,
413,35,0,
413,36,0,
413,37,0,
413,38,0,
413,39,0,
413,40,0,
413,41,0,
414,27,0,
414,28,0,
414,29,0,
414,30,0,
414,31,0,
414,32,0,
414,33,0,
414,34,0,
414,35,0,
414,36,0,
414,37,0,
414,38,0,
414,39,0,
414,40,0,
414,41,0,
415,1,0,
415,2,0,
415,3,0,
415,4,0,
415,5,0,
415,6,0,
415,7,0,
415,8,0,
415,9,0,
416,1,0,
416,2,0,
416,3,0,
416,4,0,
416,5,0,
416,6,0,
416,7,0,
416,8,0,
416,9,0,
417,1,0,
417,2,0,
417,3,0,
417,4,0,
417,5,0,
417,6,0,
417,7,0,
417,8,0,
417,9,0,
418,10,0,
418,11,0,
418,12,0,
418,13,0,
418,14,0,
418,15,0,
418,16,0,
418,17,0,
418,18,0,
418,19,0,
418,20,0,
418,21,0,
418,22,0,
418,23,0,
418,24,0,
418,25,0,
418,26,0,
419,10,0,
419,11,0,
419,12,0,
419,13,0,
419,14,0,
419,15,0,
419,16,0,
419,17,0,
419,18,0,
419,19,0,
419,20,0,
419,21,0,
419,22,0,
419,23,0,
419,24,0,
419,25,0,
419,26,0,
420,10,0,
420,11,0,
420,12,0,
420,13,0,
420,14,0,
420,15,0,
420,16,0,
420,17,0,
420,18,0,
420,19,0,
420,20,0,
420,21,0,
420,22,0,
420,23,0,
420,24,0,
420,25,0,
420,26,0,
421,27,0,
421,28,0,
421,29,0,
421,30,0,
421,31,0,
421,32,0,
421,33,0,
421,34,0,
421,35,0,
421,36,0,
421,37,0,
421,38,0,
421,39,0,
421,40,0,
421,41,0,
422,27,0,
422,28,0,
422,29,0,
422,30,0,
422,31,0,
422,32,0,
422,33,0,
422,34,0,
422,35,0,
422,36,0,
422,37,0,
422,38,0,
422,39,0,
422,40,0,
422,41,0,
423,27,0,
423,28,0,
423,29,0,
423,30,0,
423,31,0,
423,32,0,
423,33,0,
423,34,0,
423,35,0,
423,36,0,
423,37,0,
423,38,0,
423,39,0,
423,40,0,
423,41,0,
424,1,0,
424,2,0,
424,3,0,
424,4,0,
424,5,0,
424,6,0,
424,7,0,
424,8,0,
424,9,0,
425,1,0,
425,2,0,
425,3,0,
425,4,0,
425,5,0,
425,6,0,
425,7,0,
425,8,0,
425,9,0,
426,1,0,
426,2,0,
426,3,0,
426,4,0,
426,5,0,
426,6,0,
426,7,0,
426,8,0,
426,9,0,
427,10,0,
427,11,0,
427,12,0,
427,13,0,
427,14,0,
427,15,0,
427,16,0,
427,17,0,
427,18,0,
427,19,0,
427,20,0,
427,21,0,
427,22,0,
427,23,0,
427,24,0,
427,25,0,
427,26,0,
428,10,0,
428,11,0,
428,12,0,
428,13,0,
428,14,0,
428,15,0,
428,16,0,
428,17,0,
428,18,0,
428,19,0,
428,20,0,
428,21,0,
428,22,0,
428,23,0,
428,24,0,
428,25,0,
428,26,0,
429,10,0,
429,11,0,
429,12,0,
429,13,0,
429,14,0,
429,15,0,
429,16,0,
429,17,0,
429,18,0,
429,19,0,
429,20,0,
429,21,0,
429,22,0,
429,23,0,
429,24,0,
429,25,0,
429,26,0,
430,27,0,
430,28,0,
430,29,0,
430,30,0,
430,31,0,
430,32,0,
430,33,0,
430,34,0,
430,35,0,
430,36,0,
430,37,0,
430,38,0,
430,39,0,
430,40,0,
430,41,0,
431,27,0,
431,28,0,
431,29,0,
431,30,0,
431,31,0,
431,32,0,
431,33,0,
431,34,0,
431,35,0,
431,36,0,
431,37,0,
431,38,0,
431,39,0,
431,40,0,
431,41,0,
432,27,0,
432,28,0,
432,29,0,
432,30,0,
432,31,0,
432,32,0,
432,33,0,
432,34,0,
432,35,0,
432,36,0,
432,37,0,
432,38,0,
432,39,0,
432,40,0,
432,41,0,
433,1,0,
433,2,0,
433,3,0,
433,4,0,
433,5,0,
433,6,0,
433,7,0,
433,8,0,
433,9,0,
434,1,0,
434,2,0,
434,3,0,
434,4,0,
434,5,0,
434,6,0,
434,7,0,
434,8,0,
434,9,0,
435,1,0,
435,2,0,
435,3,0,
435,4,0,
435,5,0,
435,6,0,
435,7,0,
435,8,0,
435,9,0,
436,10,0,
436,11,0,
436,12,0,
436,13,0,
436,14,0,
436,15,0,
436,16,0,
436,17,0,
436,18,0,
436,19,0,
436,20,0,
436,21,0,
436,22,0,
436,23,0,
436,24,0,
436,25,0,
436,26,0,
437,10,0,
437,11,0,
437,12,0,
437,13,0,
437,14,0,
437,15,0,
437,16,0,
437,17,0,
437,18,0,
437,19,0,
437,20,0,
437,21,0,
437,22,0,
437,23,0,
437,24,0,
437,25,0,
437,26,0,
438,10,0,
438,11,0,
438,12,0,
438,13,0,
438,14,0,
438,15,0,
438,16,0,
438,17,0,
438,18,0,
438,19,0,
438,20,0,
438,21,0,
438,22,0,
438,23,0,
438,24,0,
438,25,0,
438,26,0,
439,27,0,
439,28,0,
439,29,0,
439,30,0,
439,31,0,
439,32,0,
439,33,0,
439,34,0,
439,35,0,
439,36,0,
439,37,0,
439,38,0,
439,39,0,
439,40,0,
439,41,0,
440,27,0,
440,28,0,
440,29,0,
440,30,0,
440,31,0,
440,32,0,
440,33,0,
440,34,0,
440,35,0,
440,36,0,
440,37,0,
440,38,0,
440,39,0,
440,40,0,
440,41,0,
441,27,0,
441,28,0,
441,29,0,
441,30,0,
441,31,0,
441,32,0,
441,33,0,
441,34,0,
441,35,0,
441,36,0,
441,37,0,
441,38,0,
441,39,0,
441,40,0,
441,41,0,
442,1,0,
442,2,0,
442,3,0,
442,4,0,
442,5,0,
442,6,0,
442,7,0,
442,8,0,
442,9,0,
443,1,0,
443,2,0,
443,3,0,
443,4,0,
443,5,0,
443,6,0,
443,7,0,
443,8,0,
443,9,0,
444,1,0,
444,2,0,
444,3,0,
444,4,0,
444,5,0,
444,6,0,
444,7,0,
444,8,0,
444,9,0,
445,10,0,
445,11,0,
445,12,0,
445,13,0,
445,14,0,
445,15,0,
445,16,0,
445,17,0,
445,18,0,
445,19,0,
445,20,0,
445,21,0,
445,22,0,
445,23,0,
445,24,0,
445,25,0,
445,26,0,
446,10,0,
446,11,0,
446,12,0,
446,13,0,
446,14,0,
446,15,0,
446,16,0,
446,17,0,
446,18,0,
446,19,0,
446,20,0,
446,21,0,
446,22,0,
446,23,0,
446,24,0,
446,25,0,
446,26,0,
447,10,0,
447,11,0,
447,12,0,
447,13,0,
447,14,0,
447,15,0,
447,16,0,
447,17,0,
447,18,0,
447,19,0,
447,20,0,
447,21,0,
447,22,0,
447,23,0,
447,24,0,
447,25,0,
447,26,0,
448,27,0,
448,28,0,
448,29,0,
448,30,0,
448,31,0,
448,32,0,
448,33,0,
448,34,0,
448,35,0,
448,36,0,
448,37,0,
448,38,0,
448,39,0,
448,40,0,
448,41,0,
449,27,0,
449,28,0,
449,29,0,
449,30,0,
449,31,0,
449,32,0,
449,33,0,
449,34,0,
449,35,0,
449,36,0,
449,37,0,
449,38,0,
449,39,0,
449,40,0,
449,41,0,
450,27,0,
450,28,0,
450,29,0,
450,30,0,
450,31,0,
450,32,0,
450,33,0,
450,34,0,
450,35,0,
450,36,0,
450,37,0,
450,38,0,
450,39,0,
450,40,0,
450,41,0,
451,1,0,
451,2,0,
451,3,0,
451,4,0,
451,5,0,
451,6,0,
451,7,0,
451,8,0,
451,9,0,
452,1,0,
452,2,0,
452,3,0,
452,4,0,
452,5,0,
452,6,0,
452,7,0,
452,8,0,
452,9,0,
453,1,0,
453,2,0,
453,3,0,
453,4,0,
453,5,0,
453,6,0,
453,7,0,
453,8,0,
453,9,0,
454,10,0,
454,11,0,
454,12,0,
454,13,0,
454,14,0,
454,15,0,
454,16,0,
454,17,0,
454,18,0,
454,19,0,
454,20,0,
454,21,0,
454,22,0,
454,23,0,
454,24,0,
454,25,0,
454,26,0,
455,10,0,
455,11,0,
455,12,0,
455,13,0,
455,14,0,
455,15,0,
455,16,0,
455,17,0,
455,18,0,
455,19,0,
455,20,0,
455,21,0,
455,22,0,
455,23,0,
455,24,0,
455,25,0,
455,26,0,
456,10,0,
456,11,0,
456,12,0,
456,13,0,
456,14,0,
456,15,0,
456,16,0,
456,17,0,
456,18,0,
456,19,0,
456,20,0,
456,21,0,
456,22,0,
456,23,0,
456,24,0,
456,25,0,
456,26,0,
457,27,0,
457,28,0,
457,29,0,
457,30,0,
457,31,0,
457,32,0,
457,33,0,
457,34,0,
457,35,0,
457,36,0,
457,37,0,
457,38,0,
457,39,0,
457,40,0,
457,41,0,
458,27,0,
458,28,0,
458,29,0,
458,30,0,
458,31,0,
458,32,0,
458,33,0,
458,34,0,
458,35,0,
458,36,0,
458,37,0,
458,38,0,
458,39,0,
458,40,0,
458,41,0,
459,27,0,
459,28,0,
459,29,0,
459,30,0,
459,31,0,
459,32,0,
459,33,0,
459,34,0,
459,35,0,
459,36,0,
459,37,0,
459,38,0,
459,39,0,
459,40,0,
459,41,0,
460,1,0,
460,2,0,
460,3,0,
460,4,0,
460,5,0,
460,6,0,
460,7,0,
460,8,0,
460,9,0,
461,1,0,
461,2,0,
461,3,0,
461,4,0,
461,5,0,
461,6,0,
461,7,0,
461,8,0,
461,9,0,
462,1,0,
462,2,0,
462,3,0,
462,4,0,
462,5,0,
462,6,0,
462,7,0,
462,8,0,
462,9,0,
463,10,0,
463,11,0,
463,12,0,
463,13,0,
463,14,0,
463,15,0,
463,16,0,
463,17,0,
463,18,0,
463,19,0,
463,20,0,
463,21,0,
463,22,0,
463,23,0,
463,24,0,
463,25,0,
463,26,0,
464,10,0,
464,11,0,
464,12,0,
464,13,0,
464,14,0,
464,15,0,
464,16,0,
464,17,0,
464,18,0,
464,19,0,
464,20,0,
464,21,0,
464,22,0,
464,23,0,
464,24,0,
464,25,0,
464,26,0,
465,10,0,
465,11,0,
465,12,0,
465,13,0,
465,14,0,
465,15,0,
465,16,0,
465,17,0,
465,18,0,
465,19,0,
465,20,0,
465,21,0,
465,22,0,
465,23,0,
465,24,0,
465,25,0,
465,26,0,
466,27,0,
466,28,0,
466,29,0,
466,30,0,
466,31,0,
466,32,0,
466,33,0,
466,34,0,
466,35,0,
466,36,0,
466,37,0,
466,38,0,
466,39,0,
466,40,0,
466,41,0,
467,27,0,
467,28,0,
467,29,0,
467,30,0,
467,31,0,
467,32,0,
467,33,0,
467,34,0,
467,35,0,
467,36,0,
467,37,0,
467,38,0,
467,39,0,
467,40,0,
467,41,0,
468,27,0,
468,28,0,
468,29,0,
468,30,0,
468,31,0,
468,32,0,
468,33,0,
468,34,0,
468,35,0,
468,36,0,
468,37,0,
468,38,0,
468,39,0,
468,40,0,
468,41,0,
469,1,0,
469,2,0,
469,3,0,
469,4,0,
469,5,0,
469,6,0,
469,7,0,
469,8,0,
469,9,0,
470,1,0,
470,2,0,
470,3,0,
470,4,0,
470,5,0,
470,6,0,
470,7,0,
470,8,0,
470,9,0,
471,1,0,
471,2,0,
471,3,0,
471,4,0,
471,5,0,
471,6,0,
471,7,0,
471,8,0,
471,9,0,
472,10,0,
472,11,0,
472,12,0,
472,13,0,
472,14,0,
472,15,0,
472,16,0,
472,17,0,
472,18,0,
472,19,0,
472,20,0,
472,21,0,
472,22,0,
472,23,0,
472,24,0,
472,25,0,
472,26,0,
473,10,0,
473,11,0,
473,12,0,
473,13,0,
473,14,0,
473,15,0,
473,16,0,
473,17,0,
473,18,0,
473,19,0,
473,20,0,
473,21,0,
473,22,0,
473,23,0,
473,24,0,
473,25,0,
473,26,0,
474,10,0,
474,11,0,
474,12,0,
474,13,0,
474,14,0,
474,15,0,
474,16,0,
474,17,0,
474,18,0,
474,19,0,
474,20,0,
474,21,0,
474,22,0,
474,23,0,
474,24,0,
474,25,0,
474,26,0,
475,27,0,
475,28,0,
475,29,0,
475,30,0,
475,31,0,
475,32,0,
475,33,0,
475,34,0,
475,35,0,
475,36,0,
475,37,0,
475,38,0,
475,39,0,
475,40,0,
475,41,0,
476,27,0,
476,28,0,
476,29,0,
476,30,0,
476,31,0,
476,32,0,
476,33,0,
476,34,0,
476,35,0,
476,36,0,
476,37,0,
476,38,0,
476,39,0,
476,40,0,
476,41,0,
477,27,0,
477,28,0,
477,29,0,
477,30,0,
477,31,0,
477,32,0,
477,33,0,
477,34,0,
477,35,0,
477,36,0,
477,37,0,
477,38,0,
477,39,0,
477,40,0,
477,41,0,
478,1,0,
478,2,0,
478,3,0,
478,4,0,
478,5,0,
478,6,0,
478,7,0,
478,8,0,
478,9,0,
479,1,0,
479,2,0,
479,3,0,
479,4,0,
479,5,0,
479,6,0,
479,7,0,
479,8,0,
479,9,0,
480,1,0,
480,2,0,
480,3,0,
480,4,0,
480,5,0,
480,6,0,
480,7,0,
480,8,0,
480,9,0,
481,10,0,
481,11,0,
481,12,0,
481,13,0,
481,14,0,
481,15,0,
481,16,0,
481,17,0,
481,18,0,
481,19,0,
481,20,0,
481,21,0,
481,22,0,
481,23,0,
481,24,0,
481,25,0,
481,26,0,
482,10,0,
482,11,0,
482,12,0,
482,13,0,
482,14,0,
482,15,0,
482,16,0,
482,17,0,
482,18,0,
482,19,0,
482,20,0,
482,21,0,
482,22,0,
482,23,0,
482,24,0,
482,25,0,
482,26,0,
483,10,0,
483,11,0,
483,12,0,
483,13,0,
483,14,0,
483,15,0,
483,16,0,
483,17,0,
483,18,0,
483,19,0,
483,20,0,
483,21,0,
483,22,0,
483,23,0,
483,24,0,
483,25,0,
483,26,0,
484,27,0,
484,28,0,
484,29,0,
484,30,0,
484,31,0,
484,32,0,
484,33,0,
484,34,0,
484,35,0,
484,36,0,
484,37,0,
484,38,0,
484,39,0,
484,40,0,
484,41,0,
485,27,0,
485,28,0,
485,29,0,
485,30,0,
485,31,0,
485,32,0,
485,33,0,
485,34,0,
485,35,0,
485,36,0,
485,37,0,
485,38,0,
485,39,0,
485,40,0,
485,41,0,
486,27,0,
486,28,0,
486,29,0,
486,30,0,
486,31,0,
486,32,0,
486,33,0,
486,34,0,
486,35,0,
486,36,0,
486,37,0,
486,38,0,
486,39,0,
486,40,0,
486,41,0,
487,1,0,
487,2,0,
487,3,0,
487,4,0,
487,5,0,
487,6,0,
487,7,0,
487,8,0,
487,9,0,
488,1,0,
488,2,0,
488,3,0,
488,4,0,
488,5,0,
488,6,0,
488,7,0,
488,8,0,
488,9,0,
489,1,0,
489,2,0,
489,3,0,
489,4,0,
489,5,0,
489,6,0,
489,7,0,
489,8,0,
489,9,0,
490,10,0,
490,11,0,
490,12,0,
490,13,0,
490,14,0,
490,15,0,
490,16,0,
490,17,0,
490,18,0,
490,19,0,
490,20,0,
490,21,0,
490,22,0,
490,23,0,
490,24,0,
490,25,0,
490,26,0,
491,10,0,
491,11,0,
491,12,0,
491,13,0,
491,14,0,
491,15,0,
491,16,0,
491,17,0,
491,18,0,
491,19,0,
491,20,0,
491,21,0,
491,22,0,
491,23,0,
491,24,0,
491,25,0,
491,26,0,
492,10,0,
492,11,0,
492,12,0,
492,13,0,
492,14,0,
492,15,0,
492,16,0,
492,17,0,
492,18,0,
492,19,0,
492,20,0,
492,21,0,
492,22,0,
492,23,0,
492,24,0,
492,25,0,
492,26,0,
493,27,0,
493,28,0,
493,29,0,
493,30,0,
493,31,0,
493,32,0,
493,33,0,
493,34,0,
493,35,0,
493,36,0,
493,37,0,
493,38,0,
493,39,0,
493,40,0,
493,41,0,
494,27,0,
494,28,0,
494,29,0,
494,30,0,
494,31,0,
494,32,0,
494,33,0,
494,34,0,
494,35,0,
494,36,0,
494,37,0,
494,38,0,
494,39,0,
494,40,0,
494,41,0,
495,27,0,
495,28,0,
495,29,0,
495,30,0,
495,31,0,
495,32,0,
495,33,0,
495,34,0,
495,35,0,
495,36,0,
495,37,0,
495,38,0,
495,39,0,
495,40,0,
495,41,0,
496,1,0,
496,2,0,
496,3,0,
496,4,0,
496,5,0,
496,6,0,
496,7,0,
496,8,0,
496,9,0,
497,1,0,
497,2,0,
497,3,0,
497,4,0,
497,5,0,
497,6,0,
497,7,0,
497,8,0,
497,9,0,
498,1,0,
498,2,0,
498,3,0,
498,4,0,
498,5,0,
498,6,0,
498,7,0,
498,8,0,
498,9,0,
499,10,0,
499,11,0,
499,12,0,
499,13,0,
499,14,0,
499,15,0,
499,16,0,
499,17,0,
499,18,0,
499,19,0,
499,20,0,
499,21,0,
499,22,0,
499,23,0,
499,24,0,
499,25,0,
499,26,0,
500,10,0,
500,11,0,
500,12,0,
500,13,0,
500,14,0,
500,15,0,
500,16,0,
500,17,0,
500,18,0,
500,19,0,
500,20,0,
500,21,0,
500,22,0,
500,23,0,
500,24,0,
500,25,0,
500,26,0,
501,10,0,
501,11,0,
501,12,0,
501,13,0,
501,14,0,
501,15,0,
501,16,0,
501,17,0,
501,18,0,
501,19,0,
501,20,0,
501,21,0,
501,22,0,
501,23,0,
501,24,0,
501,25,0,
501,26,0,
502,27,0,
502,28,0,
502,29,0,
502,30,0,
502,31,0,
502,32,0,
502,33,0,
502,34,0,
502,35,0,
502,36,0,
502,37,0,
502,38,0,
502,39,0,
502,40,0,
502,41,0,
503,27,0,
503,28,0,
503,29,0,
503,30,0,
503,31,0,
503,32,0,
503,33,0,
503,34,0,
503,35,0,
503,36,0,
503,37,0,
503,38,0,
503,39,0,
503,40,0,
503,41,0,
504,27,0,
504,28,0,
504,29,0,
504,30,0,
504,31,0,
504,32,0,
504,33,0,
504,34,0,
504,35,0,
504,36,0,
504,37,0,
504,38,0,
504,39,0,
504,40,0,
504,41,0,
505,1,0,
505,2,0,
505,3,0,
505,4,0,
505,5,0,
505,6,0,
505,7,0,
505,8,0,
505,9,0,
506,1,0,
506,2,0,
506,3,0,
506,4,0,
506,5,0,
506,6,0,
506,7,0,
506,8,0,
506,9,0,
507,1,0,
507,2,0,
